date_time,date_time_HH,HH_water_level,date_time_H,H_water_level,date_time_L,L_water_level,date_time_LL,LL_water_level
2013-11-17,2013-11-17 13:36:00,0.557,2013-11-17 01:12:00,0.371,2013-11-17 07:12:00,-0.37799999999999995,,
2013-11-18,2013-11-18 14:12:00,0.621,2013-11-18 01:48:00,0.45799999999999996,,,2013-11-18 08:00:00,-0.322
2013-11-19,2013-11-19 14:54:00,0.648,2013-11-19 02:24:00,0.447,2013-11-19 08:00:00,-0.22399999999999998,,
2013-11-20,2013-11-20 15:36:00,0.612,2013-11-20 03:24:00,0.373,2013-11-20 21:42:00,-0.128,2013-11-20 09:12:00,-0.2
2013-11-21,2013-11-21 15:48:00,0.544,2013-11-21 03:48:00,0.452,2013-11-21 22:24:00,-0.218,2013-11-21 09:42:00,-0.13
2013-11-22,2013-11-22 16:36:00,0.40399999999999997,2013-11-22 04:30:00,0.349,,,2013-11-22 23:12:00,-0.276
2013-11-23,2013-11-23 17:12:00,0.493,2013-11-23 05:06:00,0.247,2013-11-23 10:24:00,-0.203,,
2013-11-24,2013-11-24 06:06:00,0.47100000000000003,2013-11-24 18:12:00,0.26899999999999996,2013-11-24 13:24:00,-0.07200000000000001,2013-11-24 00:12:00,-0.21
2013-11-25,2013-11-25 07:06:00,0.127,2013-11-25 19:06:00,0.052000000000000005,2013-11-25 01:12:00,-0.355,2013-11-25 13:12:00,-0.447
2013-11-26,2013-11-26 20:06:00,0.21899999999999997,2013-11-26 08:12:00,0.031,2013-11-26 13:42:00,-0.364,2013-11-26 01:48:00,-0.551
2013-11-27,2013-11-27 21:06:00,0.45899999999999996,2013-11-27 08:48:00,0.256,2013-11-27 13:24:00,-0.024,2013-11-27 02:18:00,-0.324
2013-11-28,2013-11-28 09:36:00,0.363,2013-11-28 21:48:00,0.10400000000000001,2013-11-28 02:48:00,-0.19,2013-11-28 16:18:00,-0.36
2013-11-29,2013-11-29 23:06:00,0.18600000000000003,2013-11-29 10:48:00,0.094,2013-11-29 16:48:00,-0.49200000000000005,2013-11-29 04:24:00,-0.629
2013-11-30,2013-11-30 11:30:00,0.425,2013-11-30 23:48:00,0.27699999999999997,2013-11-30 18:12:00,-0.392,2013-11-30 04:54:00,-0.47600000000000003
2013-12-01,2013-12-01 12:18:00,0.519,,,2013-12-01 18:42:00,-0.365,2013-12-01 05:54:00,-0.423
2013-12-02,2013-12-02 13:06:00,0.618,2013-12-02 00:30:00,0.414,2013-12-02 19:30:00,-0.331,2013-12-02 06:42:00,-0.38
2013-12-03,2013-12-03 14:00:00,0.746,2013-12-03 01:18:00,0.51,2013-12-03 20:24:00,-0.27899999999999997,2013-12-03 07:30:00,-0.295
2013-12-04,2013-12-04 14:36:00,0.726,2013-12-04 02:12:00,0.5579999999999999,2013-12-04 21:18:00,-0.307,2013-12-04 08:30:00,-0.341
2013-12-05,2013-12-05 15:30:00,0.6579999999999999,2013-12-05 03:00:00,0.552,2013-12-05 09:12:00,-0.363,2013-12-05 22:00:00,-0.389
2013-12-06,,,2013-12-06 16:30:00,0.496,2013-12-06 22:48:00,-0.355,2013-12-06 10:12:00,-0.48
2013-12-07,2013-12-07 17:48:00,0.6709999999999999,,,2013-12-07 10:36:00,-0.201,,
2013-12-08,2013-12-08 18:24:00,0.636,2013-12-08 06:06:00,0.5,,,2013-12-08 00:00:00,-0.21899999999999997
2013-12-09,,,2013-12-09 06:36:00,0.518,2013-12-09 13:12:00,-0.25,,
2013-12-10,2013-12-10 19:54:00,0.544,,,2013-12-10 14:30:00,-0.076,2013-12-10 01:36:00,-0.31
2013-12-11,,,2013-12-11 08:48:00,0.344,2013-12-11 15:24:00,-0.35600000000000004,2013-12-11 02:54:00,-0.301
2013-12-12,2013-12-12 10:18:00,0.278,,,2013-12-12 16:54:00,-0.2,2013-12-12 03:42:00,-0.556
2013-12-13,,,2013-12-13 10:48:00,0.177,2013-12-13 17:18:00,-0.523,2013-12-13 04:48:00,-0.546
2013-12-14,2013-12-14 11:48:00,0.242,,,,,2013-12-14 05:18:00,-0.583
2013-12-15,2013-12-15 12:36:00,0.542,2013-12-15 00:12:00,0.319,2013-12-15 05:48:00,-0.37,,
2013-12-16,2013-12-16 00:30:00,0.503,2013-12-16 13:24:00,0.452,2013-12-16 19:48:00,-0.344,2013-12-16 07:06:00,-0.319
2013-12-17,2013-12-17 14:00:00,0.34700000000000003,2013-12-17 01:18:00,0.21600000000000003,,,2013-12-17 07:42:00,-0.478
2013-12-18,2013-12-18 14:48:00,0.479,2013-12-18 03:06:00,0.256,2013-12-18 07:48:00,-0.441,,
2013-12-19,2013-12-19 02:42:00,0.26899999999999996,2013-12-19 15:12:00,0.259,2013-12-19 21:36:00,-0.518,2013-12-19 08:42:00,-0.40700000000000003
2013-12-20,2013-12-20 16:00:00,0.153,2013-12-20 03:24:00,0.042,,,2013-12-20 09:24:00,-0.628
2013-12-21,2013-12-21 16:30:00,0.213,2013-12-21 04:12:00,0.032,2013-12-21 09:54:00,-0.583,2013-12-21 22:24:00,-0.5
2013-12-22,2013-12-22 17:06:00,0.19699999999999998,2013-12-22 04:48:00,0.10800000000000001,2013-12-22 10:24:00,-0.47200000000000003,2013-12-22 23:36:00,-0.423
2013-12-23,2013-12-23 17:30:00,0.177,2013-12-23 05:30:00,0.07400000000000001,2013-12-23 11:18:00,-0.42200000000000004,2013-12-23 23:06:00,-0.35
2013-12-24,2013-12-24 18:12:00,0.48200000000000004,2013-12-24 06:30:00,0.39799999999999996,2013-12-24 12:24:00,-0.013999999999999999,,
2013-12-25,2013-12-25 06:48:00,0.42200000000000004,2013-12-25 18:54:00,0.335,2013-12-25 13:18:00,-0.109,2013-12-25 01:00:00,-0.20600000000000002
2013-12-26,2013-12-26 07:48:00,0.377,2013-12-26 20:00:00,0.302,2013-12-26 14:18:00,-0.159,2013-12-26 01:36:00,-0.247
2013-12-27,2013-12-27 08:48:00,0.423,2013-12-27 21:00:00,0.253,2013-12-27 15:00:00,-0.17300000000000001,2013-12-27 02:12:00,-0.21100000000000002
2013-12-28,2013-12-28 10:00:00,0.27,2013-12-28 22:12:00,0.136,2013-12-28 03:30:00,-0.414,2013-12-28 16:18:00,-0.452
2013-12-29,2013-12-29 11:12:00,0.319,2013-12-29 23:36:00,0.166,2013-12-29 17:42:00,-0.485,2013-12-29 04:24:00,-0.5479999999999999
2013-12-30,2013-12-30 11:48:00,0.484,,,2013-12-30 18:36:00,-0.434,2013-12-30 05:12:00,-0.525
2013-12-31,2013-12-31 12:42:00,0.652,2013-12-31 00:12:00,0.434,2013-12-31 06:24:00,-0.37,2013-12-31 19:42:00,-0.46
2014-01-01,2014-01-01 13:30:00,0.603,2014-01-01 01:18:00,0.38,2014-01-01 07:30:00,-0.43799999999999994,2014-01-01 20:24:00,-0.526
2012-01-01,2012-01-01 07:30:00,0.313,2012-01-01 19:24:00,0.244,2012-01-01 13:36:00,-0.188,2012-01-01 01:06:00,-0.355
2012-01-02,2012-01-02 08:12:00,0.37,2012-01-02 20:36:00,0.19399999999999998,2012-01-02 13:12:00,-0.16,2012-01-02 02:06:00,-0.24100000000000002
2012-01-03,2012-01-03 09:00:00,0.285,2012-01-03 21:48:00,0.182,2012-01-03 15:48:00,-0.242,2012-01-03 03:06:00,-0.387
2012-01-04,2012-01-04 10:36:00,0.209,2012-01-04 22:36:00,0.083,2012-01-04 16:48:00,-0.32299999999999995,2012-01-04 04:00:00,-0.32299999999999995
2012-01-05,2012-01-05 11:24:00,0.292,2012-01-05 23:18:00,0.26,2012-01-05 17:12:00,-0.214,2012-01-05 04:42:00,-0.478
2012-01-06,2012-01-06 11:42:00,0.28800000000000003,,,2012-01-06 05:00:00,-0.34,2012-01-06 18:06:00,-0.376
2012-01-07,2012-01-07 12:36:00,0.251,2012-01-07 00:00:00,0.10400000000000001,2012-01-07 18:48:00,-0.446,2012-01-07 06:00:00,-0.524
2012-01-08,2012-01-08 13:24:00,0.442,2012-01-08 00:42:00,0.22,2012-01-08 19:36:00,-0.35,2012-01-08 06:48:00,-0.42
2012-01-09,2012-01-09 13:54:00,0.536,2012-01-09 01:18:00,0.331,2012-01-09 20:12:00,-0.331,2012-01-09 07:30:00,-0.38
2012-01-10,2012-01-10 14:36:00,0.496,2012-01-10 01:54:00,0.41100000000000003,2012-01-10 20:54:00,-0.386,2012-01-10 08:18:00,-0.39399999999999996
2012-01-11,,,2012-01-11 15:06:00,0.51,2012-01-11 21:12:00,-0.348,2012-01-11 08:48:00,-0.428
2012-01-12,2012-01-12 16:06:00,0.586,,,2012-01-12 22:12:00,-0.263,2012-01-12 09:48:00,-0.306
2012-01-13,2012-01-13 17:06:00,0.207,2012-01-13 04:12:00,0.584,2012-01-13 11:00:00,-0.369,2012-01-13 22:48:00,-0.647
2012-01-14,2012-01-14 17:30:00,0.11199999999999999,2012-01-14 05:24:00,0.146,2012-01-14 11:42:00,-0.606,,
2012-01-15,,,2012-01-15 18:24:00,0.231,2012-01-15 12:00:00,-0.522,2012-01-15 00:06:00,-0.737
2012-01-16,2012-01-16 07:24:00,0.242,,,2012-01-16 13:24:00,-0.418,2012-01-16 01:06:00,-0.589
2012-01-17,,,2012-01-17 08:12:00,0.165,2012-01-17 15:12:00,-0.517,2012-01-17 02:06:00,-0.544
2012-01-18,2012-01-18 09:18:00,0.086,2012-01-18 21:00:00,0.20600000000000002,2012-01-18 16:24:00,-0.436,2012-01-18 03:06:00,-0.713
2012-01-19,2012-01-19 10:42:00,0.461,2012-01-19 22:54:00,0.247,2012-01-19 17:06:00,-0.36700000000000005,2012-01-19 04:00:00,-0.441
2012-01-20,2012-01-20 11:48:00,0.317,2012-01-20 23:48:00,0.436,2012-01-20 17:18:00,-0.256,2012-01-20 04:54:00,-0.47100000000000003
2012-01-21,2012-01-21 12:24:00,0.475,,,,,2012-01-21 18:30:00,-0.319
2012-01-22,2012-01-22 13:48:00,0.809,2012-01-22 01:18:00,0.563,2012-01-22 20:00:00,-0.147,,
2012-01-23,2012-01-23 14:00:00,0.71,2012-01-23 01:24:00,0.591,2012-01-23 20:18:00,-0.26,2012-01-23 07:36:00,-0.251
2012-01-24,2012-01-24 14:36:00,0.637,2012-01-24 02:06:00,0.563,2012-01-24 21:06:00,-0.33399999999999996,2012-01-24 08:30:00,-0.36200000000000004
2012-01-25,2012-01-25 15:18:00,0.5379999999999999,2012-01-25 02:42:00,0.475,,,2012-01-25 21:36:00,-0.43700000000000006
2012-01-26,2012-01-26 16:00:00,0.425,2012-01-26 03:36:00,0.384,2012-01-26 10:00:00,-0.43,2012-01-26 22:00:00,-0.423
2012-01-27,2012-01-27 04:30:00,0.442,2012-01-27 16:24:00,0.41100000000000003,2012-01-27 10:36:00,-0.35,2012-01-27 22:36:00,-0.322
2012-01-28,2012-01-28 05:12:00,0.473,2012-01-28 17:12:00,0.319,2012-01-28 11:36:00,-0.22899999999999998,2012-01-28 23:24:00,-0.42
2012-01-29,2012-01-29 06:00:00,0.309,2012-01-29 17:54:00,0.166,2012-01-29 12:18:00,-0.326,,
2012-01-30,2012-01-30 06:30:00,-0.015,2012-01-30 18:42:00,-0.023,2012-01-30 12:42:00,-0.44799999999999995,2012-01-30 00:24:00,-0.502
2012-01-31,2012-01-31 07:18:00,-0.048,2012-01-31 19:54:00,-0.11599999999999999,2012-01-31 01:18:00,-0.565,2012-01-31 13:54:00,-0.5820000000000001
2012-02-01,2012-02-01 08:18:00,0.005,2012-02-01 20:48:00,-0.07,2012-02-01 14:48:00,-0.494,2012-02-01 01:48:00,-0.529
2012-02-02,2012-02-02 09:18:00,0.22,2012-02-02 21:42:00,0.179,2012-02-02 15:18:00,-0.225,2012-02-02 02:36:00,-0.428
2012-02-03,2012-02-03 10:24:00,0.522,2012-02-03 22:42:00,0.315,2012-02-03 17:00:00,-0.034,2012-02-03 03:06:00,-0.13699999999999998
2012-02-04,2012-02-04 11:06:00,0.369,2012-02-04 23:42:00,0.36700000000000005,2012-02-04 17:18:00,-0.17800000000000002,2012-02-04 04:42:00,-0.249
2012-02-05,2012-02-05 11:54:00,0.569,2012-02-05 23:48:00,0.539,2012-02-05 18:12:00,-0.09300000000000001,2012-02-05 05:18:00,-0.17800000000000002
2012-02-06,2012-02-06 12:36:00,0.5589999999999999,,,2012-02-06 06:36:00,-0.19,2012-02-06 19:06:00,-0.266
2012-02-07,2012-02-07 13:18:00,0.45899999999999996,2012-02-07 00:48:00,0.40299999999999997,2012-02-07 07:12:00,-0.4,2012-02-07 19:48:00,-0.42700000000000005
2012-02-08,,,2012-02-08 14:18:00,0.557,2012-02-08 20:24:00,-0.309,2012-02-08 07:48:00,-0.507
2012-02-09,2012-02-09 14:36:00,0.745,,,2012-02-09 08:36:00,-0.23199999999999998,2012-02-09 21:24:00,-0.31
2012-02-10,,,2012-02-10 03:00:00,0.55,2012-02-10 21:54:00,-0.431,2012-02-10 09:24:00,-0.473
2012-02-11,2012-02-11 16:24:00,0.669,,,2012-02-11 22:36:00,-0.28,2012-02-11 10:18:00,-0.381
2012-02-12,,,2012-02-12 03:48:00,0.639,2012-02-12 11:12:00,-0.225,2012-02-12 23:36:00,-0.489
2012-02-13,2012-02-13 06:00:00,0.44799999999999995,2012-02-13 18:12:00,0.201,2012-02-13 12:18:00,-0.45299999999999996,,
2012-02-14,2012-02-14 06:42:00,0.235,2012-02-14 19:06:00,0.14,2012-02-14 13:12:00,-0.522,2012-02-14 00:30:00,-0.524
2012-02-15,2012-02-15 08:06:00,0.27,2012-02-15 20:12:00,0.293,,,2012-02-15 01:42:00,-0.5589999999999999
2012-02-16,2012-02-16 09:00:00,0.401,2012-02-16 21:42:00,0.322,2012-02-16 02:36:00,-0.33299999999999996,2012-02-16 15:18:00,-0.29100000000000004
2012-02-17,2012-02-17 09:48:00,0.499,2012-02-17 22:24:00,0.374,2012-02-17 03:36:00,-0.263,,
2012-02-18,2012-02-18 11:00:00,0.456,2012-02-18 23:24:00,0.32,2012-02-18 17:36:00,-0.29600000000000004,2012-02-18 04:42:00,-0.33799999999999997
2012-02-19,2012-02-19 12:18:00,0.593,,,,,2012-02-19 05:18:00,-0.413
2012-02-20,2012-02-20 13:24:00,0.789,2012-02-20 01:06:00,0.711,2012-02-20 06:48:00,0.059000000000000004,,
2012-02-21,2012-02-21 13:42:00,0.52,2012-02-21 01:12:00,0.494,,,2012-02-21 19:48:00,-0.43
2012-02-22,2012-02-22 14:18:00,0.47600000000000003,2012-02-22 01:54:00,0.446,2012-02-22 08:18:00,-0.43,,
2012-02-23,2012-02-23 02:18:00,0.46799999999999997,2012-02-23 14:54:00,0.461,,,2012-02-23 08:48:00,-0.395
2012-02-24,2012-02-24 03:06:00,0.499,2012-02-24 15:42:00,0.48700000000000004,2012-02-24 09:18:00,-0.36,2012-02-24 22:12:00,-0.373
2012-02-25,2012-02-25 04:24:00,0.565,2012-02-25 15:42:00,0.27,2012-02-25 22:30:00,-0.593,,
2012-02-26,2012-02-26 04:00:00,-0.019,2012-02-26 16:48:00,-0.13699999999999998,,,2012-02-26 22:48:00,-0.9009999999999999
2012-02-27,2012-02-27 17:24:00,-0.09,2012-02-27 05:18:00,-0.11800000000000001,2012-02-27 11:12:00,-0.752,2012-02-27 23:06:00,-0.667
2012-02-28,2012-02-28 18:06:00,0.151,2012-02-28 05:54:00,0.122,2012-02-28 11:48:00,-0.429,2012-02-28 23:54:00,-0.39399999999999996
2012-02-29,2012-02-29 06:36:00,0.196,2012-02-29 19:12:00,0.147,2012-02-29 12:48:00,-0.322,,
2012-03-01,2012-03-01 07:06:00,0.366,2012-03-01 20:00:00,0.36,2012-03-01 13:30:00,-0.098,2012-03-01 00:00:00,-0.261
2012-03-02,2012-03-02 08:18:00,0.623,2012-03-02 21:18:00,0.493,2012-03-02 15:12:00,0.071,2012-03-02 01:18:00,0.02
2012-03-03,2012-03-03 09:30:00,0.653,2012-03-03 22:00:00,0.532,2012-03-03 03:00:00,0.08800000000000001,2012-03-03 15:42:00,0.051
2012-03-04,2012-03-04 10:06:00,0.604,2012-03-04 22:42:00,0.488,2012-03-04 17:12:00,0.052000000000000005,2012-03-04 04:06:00,0.004
2012-03-05,2012-03-05 11:12:00,0.379,2012-03-05 23:00:00,0.34299999999999997,2012-03-05 05:06:00,-0.21,2012-03-05 17:30:00,-0.316
2012-03-06,2012-03-06 12:06:00,0.39899999999999997,,,2012-03-06 05:42:00,-0.361,2012-03-06 18:36:00,-0.478
2012-03-07,,,2012-03-07 00:30:00,0.28800000000000003,2012-03-07 19:12:00,-0.564,2012-03-07 07:00:00,-0.675
2012-03-08,2012-03-08 13:42:00,0.33299999999999996,,,2012-03-08 07:48:00,-0.687,2012-03-08 20:12:00,-0.71
2012-03-09,2012-03-09 14:42:00,0.47700000000000004,2012-03-09 02:12:00,0.271,2012-03-09 21:06:00,-0.5710000000000001,2012-03-09 08:30:00,-0.795
2012-03-10,2012-03-10 15:18:00,0.475,2012-03-10 03:06:00,0.431,2012-03-10 09:30:00,-0.532,2012-03-10 21:48:00,-0.586
2012-03-11,,,2012-03-11 03:48:00,0.456,2012-03-11 10:18:00,-0.608,2012-03-11 22:24:00,-0.613
2012-03-12,2012-03-12 04:42:00,0.408,2012-03-12 17:00:00,0.23800000000000002,2012-03-12 11:12:00,-0.5710000000000001,2012-03-12 23:06:00,-0.633
2012-03-13,2012-03-13 05:30:00,0.292,2012-03-13 18:00:00,0.13699999999999998,,,2012-03-13 12:12:00,-0.589
2012-03-14,2012-03-14 06:36:00,0.301,2012-03-14 18:54:00,0.217,2012-03-14 00:06:00,-0.5820000000000001,,
2012-03-15,2012-03-15 07:30:00,0.37200000000000005,2012-03-15 20:00:00,0.324,,,2012-03-15 01:06:00,-0.451
2012-03-16,2012-03-16 08:42:00,0.485,2012-03-16 21:24:00,0.441,2012-03-16 02:18:00,-0.27399999999999997,,
2012-03-17,2012-03-17 09:48:00,0.511,2012-03-17 22:24:00,0.41100000000000003,2012-03-17 16:12:00,-0.192,2012-03-17 03:36:00,-0.188
2012-03-18,2012-03-18 10:54:00,0.483,,,2012-03-18 17:00:00,-0.235,2012-03-18 04:36:00,-0.213
2012-03-19,,,2012-03-19 11:42:00,0.406,2012-03-19 17:54:00,-0.36,2012-03-19 05:30:00,-0.32899999999999996
2012-03-20,2012-03-20 12:24:00,0.395,2012-03-20 00:00:00,0.387,,,2012-03-20 18:48:00,-0.406
2012-03-21,2012-03-21 00:48:00,0.43200000000000005,2012-03-21 13:12:00,0.413,2012-03-21 07:06:00,-0.365,,
2012-03-22,2012-03-22 01:24:00,0.424,2012-03-22 13:54:00,0.297,,,2012-03-22 19:54:00,-0.503
2012-03-23,2012-03-23 02:06:00,0.374,2012-03-23 14:30:00,0.35100000000000003,2012-03-23 08:24:00,-0.452,2012-03-23 20:30:00,-0.41700000000000004
2012-03-24,2012-03-24 02:36:00,0.42700000000000005,2012-03-24 15:00:00,0.408,2012-03-24 08:48:00,-0.379,2012-03-24 20:54:00,-0.27
2012-03-25,2012-03-25 15:42:00,0.611,2012-03-25 03:24:00,0.562,2012-03-25 21:12:00,0.063,,
2012-03-26,2012-03-26 03:42:00,0.787,2012-03-26 16:00:00,0.626,2012-03-26 22:36:00,0.158,2012-03-26 10:12:00,0.044000000000000004
2012-03-27,2012-03-27 04:30:00,0.823,2012-03-27 16:48:00,0.484,2012-03-27 22:42:00,-0.188,2012-03-27 11:42:00,0.11599999999999999
2012-03-28,2012-03-28 05:06:00,0.41200000000000003,2012-03-28 18:06:00,0.14300000000000002,,,2012-03-28 11:36:00,-0.29100000000000004
2012-03-29,2012-03-29 18:12:00,0.478,2012-03-29 05:48:00,0.364,2012-03-29 12:12:00,-0.15,,
2012-03-30,2012-03-30 06:42:00,0.52,2012-03-30 19:18:00,0.489,2012-03-30 13:06:00,0.067,2012-03-30 00:36:00,-0.016
2012-03-31,2012-03-31 07:24:00,0.593,2012-03-31 20:42:00,0.544,2012-03-31 01:30:00,0.048,2012-03-31 14:24:00,0.043
2012-04-01,2012-04-01 08:36:00,0.737,2012-04-01 21:18:00,0.565,2012-04-01 02:18:00,0.223,2012-04-01 15:30:00,0.142
2012-04-02,2012-04-02 21:42:00,0.693,2012-04-02 11:42:00,0.6629999999999999,2012-04-02 16:48:00,0.256,2012-04-02 03:30:00,-0.08900000000000001
2012-04-03,2012-04-03 10:36:00,0.605,2012-04-03 23:12:00,0.596,2012-04-03 04:48:00,-0.114,2012-04-03 17:00:00,-0.12300000000000001
2012-04-04,,,2012-04-04 11:36:00,0.5820000000000001,2012-04-04 17:42:00,-0.141,2012-04-04 05:30:00,-0.198
2012-04-05,2012-04-05 12:24:00,0.955,,,2012-04-05 18:54:00,-0.055,2012-04-05 06:00:00,-0.13699999999999998
2012-04-06,2012-04-06 13:30:00,0.9,2012-04-06 00:54:00,0.8490000000000001,2012-04-06 19:42:00,-0.048,2012-04-06 07:18:00,-0.162
2012-04-07,,,2012-04-07 01:36:00,0.872,2012-04-07 08:00:00,-0.16,2012-04-07 20:30:00,-0.33799999999999997
2012-04-08,2012-04-08 02:36:00,0.7440000000000001,2012-04-08 14:54:00,0.563,2012-04-08 09:00:00,-0.37200000000000005,2012-04-08 21:12:00,-0.374
2012-04-09,2012-04-09 03:30:00,0.7240000000000001,2012-04-09 15:36:00,0.517,2012-04-09 10:00:00,-0.344,2012-04-09 22:12:00,-0.41600000000000004
2012-04-10,2012-04-10 04:30:00,0.631,2012-04-10 16:42:00,0.35700000000000004,2012-04-10 11:00:00,-0.446,2012-04-10 22:42:00,-0.469
2012-04-11,2012-04-11 05:48:00,0.836,2012-04-11 17:30:00,0.501,2012-04-11 11:48:00,-0.17600000000000002,,
2012-04-12,2012-04-12 06:06:00,0.56,2012-04-12 18:24:00,0.42,2012-04-12 12:42:00,-0.233,2012-04-12 00:18:00,-0.321
2012-04-13,2012-04-13 07:18:00,0.483,,,2012-04-13 13:36:00,-0.18600000000000003,2012-04-13 01:06:00,-0.235
2012-04-14,2012-04-14 20:48:00,0.266,2012-04-14 08:06:00,0.38299999999999995,2012-04-14 14:36:00,-0.331,2012-04-14 02:12:00,-0.231
2012-04-15,2012-04-15 22:00:00,0.255,2012-04-15 09:36:00,0.191,,,2012-04-15 15:42:00,-0.445
2012-04-16,,,2012-04-16 22:54:00,0.29600000000000004,2012-04-16 04:18:00,-0.433,2012-04-16 16:30:00,-0.413
2012-04-17,2012-04-17 23:36:00,0.449,,,2012-04-17 05:00:00,-0.368,,
2012-04-18,,,2012-04-18 12:18:00,0.41200000000000003,,,2012-04-18 05:48:00,-0.325
2012-04-19,2012-04-19 00:12:00,0.617,2012-04-19 12:30:00,0.5429999999999999,2012-04-19 06:48:00,-0.183,,
2012-04-20,2012-04-20 00:42:00,0.607,2012-04-20 13:24:00,0.449,2012-04-20 19:18:00,-0.252,2012-04-20 07:24:00,-0.248
2012-04-21,2012-04-21 01:30:00,0.568,2012-04-21 14:00:00,0.43200000000000005,,,2012-04-21 07:54:00,-0.289
2012-04-22,2012-04-22 14:42:00,0.617,2012-04-22 02:00:00,0.5579999999999999,2012-04-22 19:54:00,0.168,,
2012-04-23,2012-04-23 02:30:00,0.8290000000000001,2012-04-23 15:00:00,0.42100000000000004,2012-04-23 21:12:00,-0.302,2012-04-23 09:42:00,-0.12300000000000001
2012-04-24,2012-04-24 03:42:00,0.426,2012-04-24 15:42:00,0.285,,,2012-04-24 09:54:00,-0.374
2012-04-24,2012-04-24 03:42:00,0.426,2012-04-24 15:42:00,0.285,,,2012-04-24 21:36:00,-0.374
2012-04-25,2012-04-25 04:06:00,0.43700000000000006,2012-04-25 16:30:00,0.297,2012-04-25 10:24:00,-0.3,2012-04-25 22:18:00,-0.276
2012-04-26,2012-04-26 04:36:00,0.42700000000000005,2012-04-26 17:00:00,0.38299999999999995,2012-04-26 11:00:00,-0.261,2012-04-26 22:48:00,-0.156
2012-04-27,2012-04-27 05:18:00,0.484,2012-04-27 17:48:00,0.426,2012-04-27 11:06:00,0.001,,
2012-04-28,2012-04-28 06:12:00,0.35,2012-04-28 18:36:00,0.22899999999999998,2012-04-28 00:30:00,-0.21100000000000002,2012-04-28 12:42:00,-0.285
2012-04-29,2012-04-29 07:42:00,0.299,2012-04-29 19:36:00,0.183,2012-04-29 13:30:00,-0.33799999999999997,2012-04-29 00:54:00,-0.33899999999999997
2012-04-30,2012-04-30 20:54:00,0.281,2012-04-30 08:24:00,0.195,2012-04-30 14:18:00,-0.332,2012-04-30 02:06:00,-0.419
2012-05-01,2012-05-01 21:48:00,0.36200000000000004,2012-05-01 09:12:00,0.302,2012-05-01 03:06:00,-0.307,2012-05-01 15:18:00,-0.358
2012-05-02,2012-05-02 23:06:00,0.61,2012-05-02 10:06:00,0.36200000000000004,2012-05-02 16:12:00,-0.32799999999999996,2012-05-02 04:06:00,-0.363
